m0_mark_price,m0_oracle_price,m0_bid_price,m0_ask_price,m0_wouldbe_peg,m0_wouldbe_peg_cost,m0_predicted_long_funding,m0_predicted_short_funding,m0_last_mid_price_twap,m0_repeg_to_oracle_cost,m0_market_index,m0_initialized,m0_base_asset_amount_long,m0_base_asset_amount_short,m0_number_of_users,m0_margin_ratio_initial,m0_margin_ratio_partial,m0_margin_ratio_maintenance,m0_next_fill_record_id,m0_next_funding_rate_record_id,m0_next_curve_record_id,m0_unsettled_profit,m0_unsettled_loss,m0_padding0,m0_padding1,m0_padding2,m0_padding3,m0_padding4,m0_base_asset_amount,m0_oracle_source,m0_last_oracle_price,m0_last_oracle_conf_pct,m0_last_oracle_delay,m0_last_oracle_normalised_price,m0_last_oracle_price_twap,m0_last_oracle_price_twap_ts,m0_last_oracle_mark_spread_pct,m0_base_asset_reserve,m0_quote_asset_reserve,m0_sqrt_k,m0_peg_multiplier,m0_terminal_quote_asset_reserve,m0_base_asset_amount_with_amm,m0_base_asset_amount_with_unsettled_lp,m0_quote_asset_amount_long,m0_quote_asset_amount_short,m0_cumulative_funding_payment_per_lp,m0_cumulative_fee_per_lp,m0_cumulative_base_asset_amount_with_amm_per_lp,m0_lp_cooldown_time,m0_user_lp_shares,m0_last_funding_rate,m0_last_funding_rate_ts,m0_funding_period,m0_cumulative_funding_rate_long,m0_cumulative_funding_rate_short,m0_cumulative_repeg_rebate_long,m0_cumulative_repeg_rebate_short,m0_mark_std,m0_last_mark_price_twap,m0_last_mark_price_twap_ts,m0_minimum_quote_asset_trade_size,m0_base_asset_amount_step_size,m0_base_spread,m0_long_spread,m0_short_spread,m0_max_spread,m0_ask_base_asset_reserve,m0_ask_quote_asset_reserve,m0_bid_base_asset_reserve,m0_bid_quote_asset_reserve,m0_last_bid_price_twap,m0_last_ask_price_twap,m0_long_intensity_count,m0_long_intensity_volume,m0_short_intensity_count,m0_short_intensity_volume,m0_curve_update_intensity,m0_total_fee,m0_total_mm_fee,m0_total_exchange_fee,m0_total_fee_minus_distributions,m0_total_fee_withdrawn,m0_net_revenue_since_last_funding,m0_fee_pool,m0_last_update_slot,m0_strategies,m0_last_spread,m0_bid_price_before,m0_ask_price_before,m0_total_lp_shares,m0_amm_lp_shares,liquidator0_collateral,liquidator0_free_collateral,liquidator0_margin_ratio,liquidator0_total_position_value,liquidator0_total_fee_paid,liquidator0_total_fee_rebate,liquidator0_open_orders,liquidator0_cumulative_deposits,liquidator0_total_collateral,timestamp,openclose1_collateral,openclose1_free_collateral,openclose1_margin_ratio,openclose1_total_position_value,openclose1_total_fee_paid,openclose1_total_fee_rebate,openclose1_open_orders,openclose1_cumulative_deposits,openclose1_total_collateral,openclose2_collateral,openclose2_free_collateral,openclose2_margin_ratio,openclose2_total_position_value,openclose2_total_fee_paid,openclose2_total_fee_rebate,openclose2_open_orders,openclose2_cumulative_deposits,openclose2_total_collateral,openclose3_collateral,openclose3_free_collateral,openclose3_margin_ratio,openclose3_total_position_value,openclose3_total_fee_paid,openclose3_total_fee_rebate,openclose3_open_orders,openclose3_cumulative_deposits,openclose3_total_collateral,openclose4_collateral,openclose4_free_collateral,openclose4_margin_ratio,openclose4_total_position_value,openclose4_total_fee_paid,openclose4_total_fee_rebate,openclose4_open_orders,openclose4_cumulative_deposits,openclose4_total_collateral,openclose5_collateral,openclose5_free_collateral,openclose5_margin_ratio,openclose5_total_position_value,openclose5_total_fee_paid,openclose5_total_fee_rebate,openclose5_open_orders,openclose5_cumulative_deposits,openclose5_total_collateral,openclose6_collateral,openclose6_free_collateral,openclose6_margin_ratio,openclose6_total_position_value,openclose6_total_fee_paid,openclose6_total_fee_rebate,openclose6_open_orders,openclose6_cumulative_deposits,openclose6_total_collateral,openclose7_collateral,openclose7_free_collateral,openclose7_margin_ratio,openclose7_total_position_value,openclose7_total_fee_paid,openclose7_total_fee_rebate,openclose7_open_orders,openclose7_cumulative_deposits,openclose7_total_collateral,openclose8_collateral,openclose8_free_collateral,openclose8_margin_ratio,openclose8_total_position_value,openclose8_total_fee_paid,openclose8_total_fee_rebate,openclose8_open_orders,openclose8_cumulative_deposits,openclose8_total_collateral,openclose9_collateral,openclose9_free_collateral,openclose9_margin_ratio,openclose9_total_position_value,openclose9_total_fee_paid,openclose9_total_fee_rebate,openclose9_open_orders,openclose9_cumulative_deposits,openclose9_total_collateral,openclose10_collateral,openclose10_free_collateral,openclose10_margin_ratio,openclose10_total_position_value,openclose10_total_fee_paid,openclose10_total_fee_rebate,openclose10_open_orders,openclose10_cumulative_deposits,openclose10_total_collateral,openclose1_m0_user_index,openclose1_m0_base_asset_amount,openclose1_m0_quote_asset_amount,openclose1_m0_last_cumulative_funding_rate,openclose1_m0_last_funding_rate_ts,openclose1_m0_lp_shares,openclose1_m0_lp_base_asset_amount,openclose1_m0_lp_quote_asset_amount,openclose1_m0_last_cumulative_funding_rate_lp,openclose1_m0_last_cumulative_fee_per_lp,openclose1_m0_last_cumulative_base_asset_amount_with_amm_per_lp,openclose1_m0_lp_funding_payments,openclose1_m0_lp_fee_payments,openclose1_m0_market_fee_payments,openclose1_m0_market_funding_payments,openclose1_m0_total_baa,openclose1_m0_upnl,openclose1_m0_upnl_noslip,openclose1_m0_ufunding,openclose2_m0_user_index,openclose2_m0_base_asset_amount,openclose2_m0_quote_asset_amount,openclose2_m0_last_cumulative_funding_rate,openclose2_m0_last_funding_rate_ts,openclose2_m0_lp_shares,openclose2_m0_lp_base_asset_amount,openclose2_m0_lp_quote_asset_amount,openclose2_m0_last_cumulative_funding_rate_lp,openclose2_m0_last_cumulative_fee_per_lp,openclose2_m0_last_cumulative_base_asset_amount_with_amm_per_lp,openclose2_m0_lp_funding_payments,openclose2_m0_lp_fee_payments,openclose2_m0_market_fee_payments,openclose2_m0_market_funding_payments,openclose2_m0_total_baa,openclose2_m0_upnl,openclose2_m0_upnl_noslip,openclose2_m0_ufunding,openclose3_m0_user_index,openclose3_m0_base_asset_amount,openclose3_m0_quote_asset_amount,openclose3_m0_last_cumulative_funding_rate,openclose3_m0_last_funding_rate_ts,openclose3_m0_lp_shares,openclose3_m0_lp_base_asset_amount,openclose3_m0_lp_quote_asset_amount,openclose3_m0_last_cumulative_funding_rate_lp,openclose3_m0_last_cumulative_fee_per_lp,openclose3_m0_last_cumulative_base_asset_amount_with_amm_per_lp,openclose3_m0_lp_funding_payments,openclose3_m0_lp_fee_payments,openclose3_m0_market_fee_payments,openclose3_m0_market_funding_payments,openclose3_m0_total_baa,openclose3_m0_upnl,openclose3_m0_upnl_noslip,openclose3_m0_ufunding,openclose4_m0_user_index,openclose4_m0_base_asset_amount,openclose4_m0_quote_asset_amount,openclose4_m0_last_cumulative_funding_rate,openclose4_m0_last_funding_rate_ts,openclose4_m0_lp_shares,openclose4_m0_lp_base_asset_amount,openclose4_m0_lp_quote_asset_amount,openclose4_m0_last_cumulative_funding_rate_lp,openclose4_m0_last_cumulative_fee_per_lp,openclose4_m0_last_cumulative_base_asset_amount_with_amm_per_lp,openclose4_m0_lp_funding_payments,openclose4_m0_lp_fee_payments,openclose4_m0_market_fee_payments,openclose4_m0_market_funding_payments,openclose4_m0_total_baa,openclose4_m0_upnl,openclose4_m0_upnl_noslip,openclose4_m0_ufunding,openclose5_m0_user_index,openclose5_m0_base_asset_amount,openclose5_m0_quote_asset_amount,openclose5_m0_last_cumulative_funding_rate,openclose5_m0_last_funding_rate_ts,openclose5_m0_lp_shares,openclose5_m0_lp_base_asset_amount,openclose5_m0_lp_quote_asset_amount,openclose5_m0_last_cumulative_funding_rate_lp,openclose5_m0_last_cumulative_fee_per_lp,openclose5_m0_last_cumulative_base_asset_amount_with_amm_per_lp,openclose5_m0_lp_funding_payments,openclose5_m0_lp_fee_payments,openclose5_m0_market_fee_payments,openclose5_m0_market_funding_payments,openclose5_m0_total_baa,openclose5_m0_upnl,openclose5_m0_upnl_noslip,openclose5_m0_ufunding,openclose6_m0_user_index,openclose6_m0_base_asset_amount,openclose6_m0_quote_asset_amount,openclose6_m0_last_cumulative_funding_rate,openclose6_m0_last_funding_rate_ts,openclose6_m0_lp_shares,openclose6_m0_lp_base_asset_amount,openclose6_m0_lp_quote_asset_amount,openclose6_m0_last_cumulative_funding_rate_lp,openclose6_m0_last_cumulative_fee_per_lp,openclose6_m0_last_cumulative_base_asset_amount_with_amm_per_lp,openclose6_m0_lp_funding_payments,openclose6_m0_lp_fee_payments,openclose6_m0_market_fee_payments,openclose6_m0_market_funding_payments,openclose6_m0_total_baa,openclose6_m0_upnl,openclose6_m0_upnl_noslip,openclose6_m0_ufunding,openclose7_m0_user_index,openclose7_m0_base_asset_amount,openclose7_m0_quote_asset_amount,openclose7_m0_last_cumulative_funding_rate,openclose7_m0_last_funding_rate_ts,openclose7_m0_lp_shares,openclose7_m0_lp_base_asset_amount,openclose7_m0_lp_quote_asset_amount,openclose7_m0_last_cumulative_funding_rate_lp,openclose7_m0_last_cumulative_fee_per_lp,openclose7_m0_last_cumulative_base_asset_amount_with_amm_per_lp,openclose7_m0_lp_funding_payments,openclose7_m0_lp_fee_payments,openclose7_m0_market_fee_payments,openclose7_m0_market_funding_payments,openclose7_m0_total_baa,openclose7_m0_upnl,openclose7_m0_upnl_noslip,openclose7_m0_ufunding,openclose8_m0_user_index,openclose8_m0_base_asset_amount,openclose8_m0_quote_asset_amount,openclose8_m0_last_cumulative_funding_rate,openclose8_m0_last_funding_rate_ts,openclose8_m0_lp_shares,openclose8_m0_lp_base_asset_amount,openclose8_m0_lp_quote_asset_amount,openclose8_m0_last_cumulative_funding_rate_lp,openclose8_m0_last_cumulative_fee_per_lp,openclose8_m0_last_cumulative_base_asset_amount_with_amm_per_lp,openclose8_m0_lp_funding_payments,openclose8_m0_lp_fee_payments,openclose8_m0_market_fee_payments,openclose8_m0_market_funding_payments,openclose8_m0_total_baa,openclose8_m0_upnl,openclose8_m0_upnl_noslip,openclose8_m0_ufunding,openclose9_m0_user_index,openclose9_m0_base_asset_amount,openclose9_m0_quote_asset_amount,openclose9_m0_last_cumulative_funding_rate,openclose9_m0_last_funding_rate_ts,openclose9_m0_lp_shares,openclose9_m0_lp_base_asset_amount,openclose9_m0_lp_quote_asset_amount,openclose9_m0_last_cumulative_funding_rate_lp,openclose9_m0_last_cumulative_fee_per_lp,openclose9_m0_last_cumulative_base_asset_amount_with_amm_per_lp,openclose9_m0_lp_funding_payments,openclose9_m0_lp_fee_payments,openclose9_m0_market_fee_payments,openclose9_m0_market_funding_payments,openclose9_m0_total_baa,openclose9_m0_upnl,openclose9_m0_upnl_noslip,openclose9_m0_ufunding,openclose10_m0_user_index,openclose10_m0_base_asset_amount,openclose10_m0_quote_asset_amount,openclose10_m0_last_cumulative_funding_rate,openclose10_m0_last_funding_rate_ts,openclose10_m0_lp_shares,openclose10_m0_lp_base_asset_amount,openclose10_m0_lp_quote_asset_amount,openclose10_m0_last_cumulative_funding_rate_lp,openclose10_m0_last_cumulative_fee_per_lp,openclose10_m0_last_cumulative_base_asset_amount_with_amm_per_lp,openclose10_m0_lp_funding_payments,openclose10_m0_lp_fee_payments,openclose10_m0_market_fee_payments,openclose10_m0_market_funding_payments,openclose10_m0_total_baa,openclose10_m0_upnl,openclose10_m0_upnl_noslip,openclose10_m0_ufunding
1.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,0.0,0,True,0,0.0,0,1000,500,625,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,0,0,367621000000000,367621000000000,367621000000000,1000000,367621000000000,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,367621000000000,367621000000000,367621000000000,367621000000000,1.0,1.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,0,1.0,1.0,367621000000000,367621000000000,100000000000,100000000000,,0,0,0,0,100000000000,100000000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,0.0,0,True,0,0.0,0,1000,500,625,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,0,0,367621000000000,367621000000000,367621000000000,1000000,367621000000000,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,367621000000000,367621000000000,367621000000000,367621000000000,1.0,1.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,0,1.0,1.0,367621000000000,367621000000000,100000000000,100000000000,,0,0,0,0,100000000000,100000000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,0.0,0,True,0,0.0,0,1000,500,625,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,0,0,367621000000000,367621000000000,367621000000000,1000000,367621000000000,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,367621000000000,367621000000000,367621000000000,367621000000000,1.0,1.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,0,1.0,1.0,367621000000000,367621000000000,100000000000,100000000000,,0,0,0,0,100000000000,100000000000,2,18177629.0,18177629.0,,0.0,0.0,0.0,0.0,18177629.0,18177629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,0.0,0,True,0,0.0,0,1000,500,625,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,0,0,367621000000000,367621000000000,367621000000000,1000000,367621000000000,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,367621000000000,367621000000000,367621000000000,367621000000000,1.0,1.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,0,1.0,1.0,367621000000000,367621000000000,100000000000,100000000000,,0,0,0,0,100000000000,100000000000,3,18177629.0,18177629.0,,0.0,0.0,0.0,0.0,18177629.0,18177629.0,31212119.0,31212119.0,,0.0,0.0,0.0,0.0,31212119.0,31212119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,0.0,0,True,0,0.0,0,1000,500,625,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,0,0,367621000000000,367621000000000,367621000000000,1000000,367621000000000,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,367621000000000,367621000000000,367621000000000,367621000000000,1.0,1.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,0,1.0,1.0,367621000000000,367621000000000,100000000000,100000000000,,0,0,0,0,100000000000,100000000000,4,18177629.0,18177629.0,,0.0,0.0,0.0,0.0,18177629.0,18177629.0,31212119.0,31212119.0,,0.0,0.0,0.0,0.0,31212119.0,31212119.0,88591000.0,88591000.0,,0.0,0.0,0.0,0.0,88591000.0,88591000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,0.0,0,True,0,0.0,0,1000,500,625,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,0,0,367621000000000,367621000000000,367621000000000,1000000,367621000000000,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,367621000000000,367621000000000,367621000000000,367621000000000,1.0,1.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,0,1.0,1.0,367621000000000,367621000000000,100000000000,100000000000,,0,0,0,0,100000000000,100000000000,5,18177629.0,18177629.0,,0.0,0.0,0.0,0.0,18177629.0,18177629.0,31212119.0,31212119.0,,0.0,0.0,0.0,0.0,31212119.0,31212119.0,88591000.0,88591000.0,,0.0,0.0,0.0,0.0,88591000.0,88591000.0,54015383.0,54015383.0,,0.0,0.0,0.0,0.0,54015383.0,54015383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0053714031816696,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,0.0,0,True,0,0.0,0,1000,500,625,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,0,0,367621000000000,367621000000000,367621000000000,1000000,367621000000000,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,367621000000000,367621000000000,367621000000000,367621000000000,1.0,1.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,0,1.0,1.0,367621000000000,367621000000000,100000000000,100000000000,,0,0,0,0,100000000000,100000000000,6,18177629.0,18177629.0,,0.0,0.0,0.0,0.0,18177629.0,18177629.0,31212119.0,31212119.0,,0.0,0.0,0.0,0.0,31212119.0,31212119.0,88591000.0,88591000.0,,0.0,0.0,0.0,0.0,88591000.0,88591000.0,54015383.0,54015383.0,,0.0,0.0,0.0,0.0,54015383.0,54015383.0,75132430.0,75132430.0,,0.0,0.0,0.0,0.0,75132430.0,75132430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0053714031816696,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,0.0,0,True,0,0.0,0,1000,500,625,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,0,0,367621000000000,367621000000000,367621000000000,1000000,367621000000000,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,367621000000000,367621000000000,367621000000000,367621000000000,1.0,1.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,0,1.0,1.0,367621000000000,367621000000000,100000000000,100000000000,,0,0,0,0,100000000000,100000000000,7,18177629.0,18177629.0,,0.0,0.0,0.0,0.0,18177629.0,18177629.0,31212119.0,31212119.0,,0.0,0.0,0.0,0.0,31212119.0,31212119.0,88591000.0,88591000.0,,0.0,0.0,0.0,0.0,88591000.0,88591000.0,54015383.0,54015383.0,,0.0,0.0,0.0,0.0,54015383.0,54015383.0,75132430.0,75132430.0,,0.0,0.0,0.0,0.0,75132430.0,75132430.0,66846720.0,66846720.0,,0.0,0.0,0.0,0.0,66846720.0,66846720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0053714031816696,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,0.0,0,True,0,0.0,0,1000,500,625,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,0,0,367621000000000,367621000000000,367621000000000,1000000,367621000000000,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,367621000000000,367621000000000,367621000000000,367621000000000,1.0,1.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,0,1.0,1.0,367621000000000,367621000000000,100000000000,100000000000,,0,0,0,0,100000000000,100000000000,8,18177629.0,18177629.0,,0.0,0.0,0.0,0.0,18177629.0,18177629.0,31212119.0,31212119.0,,0.0,0.0,0.0,0.0,31212119.0,31212119.0,88591000.0,88591000.0,,0.0,0.0,0.0,0.0,88591000.0,88591000.0,54015383.0,54015383.0,,0.0,0.0,0.0,0.0,54015383.0,54015383.0,75132430.0,75132430.0,,0.0,0.0,0.0,0.0,75132430.0,75132430.0,66846720.0,66846720.0,,0.0,0.0,0.0,0.0,66846720.0,66846720.0,79651376.0,79651376.0,,0.0,0.0,0.0,0.0,79651376.0,79651376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0053714031816696,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,0.0,0,True,0,0.0,0,1000,500,625,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,0,0,367621000000000,367621000000000,367621000000000,1000000,367621000000000,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,367621000000000,367621000000000,367621000000000,367621000000000,1.0,1.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,0,1.0,1.0,367621000000000,367621000000000,100000000000,100000000000,,0,0,0,0,100000000000,100000000000,9,18177629.0,18177629.0,,0.0,0.0,0.0,0.0,18177629.0,18177629.0,31212119.0,31212119.0,,0.0,0.0,0.0,0.0,31212119.0,31212119.0,88591000.0,88591000.0,,0.0,0.0,0.0,0.0,88591000.0,88591000.0,54015383.0,54015383.0,,0.0,0.0,0.0,0.0,54015383.0,54015383.0,75132430.0,75132430.0,,0.0,0.0,0.0,0.0,75132430.0,75132430.0,66846720.0,66846720.0,,0.0,0.0,0.0,0.0,66846720.0,66846720.0,79651376.0,79651376.0,,0.0,0.0,0.0,0.0,79651376.0,79651376.0,35188092.0,35188092.0,,0.0,0.0,0.0,0.0,35188092.0,35188092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
